rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,sup_devices.num,lang.num,SizeCatg,PriceCatg
635,136,3,4.5,5,40,1,0,0
105,6,2,5.0,1,37,15,0,0
658,1,2,5.0,2,37,1,1,0
17694,72,3,4.0,1,37,1,0,0
88,26,2,2.5,5,37,1,1,0
4333,512,2,3.0,5,37,7,2,0
627,47,3,5.0,5,40,2,2,2
6097,190,3,5.0,5,37,11,2,1
0,0,1,0.0,1,37,1,0,1
25834,115,3,4.5,5,38,12,1,0
951,53,3,3.0,1,37,1,0,0
1434,14,2,3.0,1,37,9,0,0
162,162,3,4.5,5,38,2,1,1
0,0,1,0.0,1,38,5,0,0
74,0,3,0.0,5,38,5,1,0
136,11,1,1.0,2,37,1,0,0
2476,6,3,4.5,1,40,1,0,0
482,482,3,4.5,5,40,1,1,1
343,3,3,3.0,2,25,1,1,0
114,42,3,4.5,5,38,21,2,1
2,2,3,5.0,2,38,0,0,1
95,38,3,4.0,5,40,8,1,1
39,39,3,4.0,5,38,2,0,1
28900,7165,3,4.5,5,38,1,1,0
2636,11,3,4.0,5,37,11,2,0
60360,6551,3,4.5,5,38,1,1,0
250,56,3,4.0,5,43,1,0,1
230,85,2,4.0,5,40,12,0,0
3746,793,3,5.0,5,37,1,0,1
9287,41,3,4.5,5,37,1,2,0
5969,41,3,4.0,5,37,1,0,1
2830,1201,3,5.0,5,38,1,0,0
3366,476,3,4.5,5,40,1,1,0
0,0,1,0.0,5,38,3,0,0
1664,49,3,4.5,5,38,31,1,0
707,111,3,3.5,5,43,7,1,0
167,55,3,4.5,1,38,1,0,1
714,679,3,4.5,5,37,8,1,1
94,9,2,3.5,1,40,5,0,0
135,76,3,4.5,5,40,4,1,1
4913,57,3,4.5,1,37,1,0,1
8,0,3,0.0,5,38,2,0,0
21,9,2,2.5,1,38,2,0,1
439,4,3,3.5,5,38,10,1,0
20911,1110,3,4.5,5,38,1,1,0
40,3,3,5.0,5,37,1,2,1
19,13,3,4.0,1,43,5,0,1
15,5,3,3.0,1,38,1,0,1
48,4,3,3.5,5,37,10,1,1
14123,91,3,4.5,5,38,11,1,0
88742,1145,3,5.0,1,37,75,1,0
0,0,1,0.0,5,38,3,0,0
147,40,3,4.0,5,37,1,1,0
875,12,3,4.5,5,37,1,0,0
944,24,3,4.0,5,38,1,1,0
380,12,3,5.0,5,38,1,1,1
14505,12,3,5.0,5,37,11,1,0
118,43,3,4.0,5,40,1,2,1
27,2,3,5.0,5,38,5,0,0
80058,444,3,5.0,5,37,1,1,0
439,89,2,3.0,2,37,1,0,0
16948,26,3,4.5,5,37,22,1,0
0,0,1,0.0,1,37,3,0,0
2279,229,3,4.5,1,37,26,0,1
129,86,3,4.5,5,37,1,1,0
806,46,3,4.5,5,38,1,1,0
1976,132,3,4.5,5,37,11,1,0
5508,730,3,4.5,5,38,1,1,1
43,15,3,4.5,5,37,1,1,1
0,0,1,0.0,1,37,2,0,1
1627,60,3,5.0,5,38,11,1,0
150,16,3,5.0,1,37,1,1,0
0,0,1,0.0,1,37,2,0,0
20,20,1,1.5,5,40,1,0,0
247,48,3,4.5,1,37,1,0,0
0,0,1,0.0,5,40,2,1,0
19776,105,3,4.5,5,40,17,1,0
914,0,3,0.0,5,38,3,0,0
336,272,3,4.5,1,43,5,0,1
1601,502,3,4.5,1,37,13,0,0
430,41,3,4.5,5,37,7,2,0
0,0,1,0.0,5,38,7,0,0
452,211,3,4.5,5,38,1,2,1
560,80,3,4.5,5,40,1,1,1
2102,460,2,3.0,5,37,1,1,0
0,0,1,0.0,1,40,5,0,1
1872,30,3,5.0,1,37,12,1,1
1032,132,2,3.0,1,38,1,0,1
1538,17,3,4.5,1,37,34,1,0
0,0,1,0.0,1,40,2,0,1
199,199,3,4.0,5,43,16,0,0
23,4,3,4.0,1,37,1,0,0
4903,497,3,4.5,5,40,1,0,0
338,97,3,4.5,1,24,31,0,2
399,349,3,5.0,5,40,1,1,1
813,96,3,4.5,1,37,9,0,1
1,1,1,1.0,1,38,1,1,0
14,0,2,0.0,5,37,5,0,1
1498,166,3,4.5,5,38,1,2,0
1253,17,3,2.5,5,37,25,0,0
3116,147,3,5.0,1,37,1,1,0
213,9,2,3.0,1,37,1,0,0
1,1,3,5.0,5,38,4,1,0
7969,97,3,4.5,5,38,8,1,0
335,185,3,4.5,5,40,1,1,1
1,1,1,1.0,5,38,1,2,0
9,0,3,0.0,1,38,1,2,0
12616,2397,3,4.5,1,37,27,0,0
117,1,3,4.0,5,37,1,1,1
40446,246,3,4.5,5,37,1,2,0
228,107,2,2.5,1,38,7,0,1
917,158,3,5.0,5,37,9,0,1
135,1,3,5.0,5,38,1,1,1
0,0,1,0.0,5,40,4,0,0
0,0,1,0.0,5,38,1,0,0
108,108,2,3.5,5,38,8,1,0
1,1,3,5.0,5,40,2,0,0
2528,80,3,4.5,1,37,1,1,0
130,7,3,4.0,1,37,10,1,1
599,180,3,4.5,5,38,8,1,0
5697,684,3,4.5,5,37,7,1,0
325,20,2,3.5,5,40,1,0,0
249,0,3,0.0,5,37,12,1,0
36414,32,3,4.5,5,40,1,0,0
3035,159,3,4.5,5,40,1,2,1
1944,13,3,3.5,5,37,12,2,0
737,8,2,4.0,5,38,12,1,0
1892,1574,3,4.5,5,40,1,1,1
3248,217,3,4.5,5,38,13,2,0
184,4,3,5.0,5,40,1,0,1
16116,151,3,4.5,5,38,12,1,0
6,3,3,5.0,1,37,1,0,0
978,117,3,4.5,5,37,10,1,1
41,12,3,4.0,5,38,1,1,0
3634,14,3,4.0,5,37,12,2,0
694,213,3,4.5,5,38,14,2,0
80,22,3,4.5,2,40,8,2,1
5655,375,3,4.5,5,37,1,0,0
553,452,3,4.0,5,40,1,0,1
148,54,3,4.5,5,43,1,2,1
4919,12,3,4.5,5,37,1,0,0
320,68,2,3.5,1,37,1,0,0
431,46,3,4.5,5,37,1,1,1
27,3,3,3.5,1,38,4,0,2
253,5,1,2.0,1,37,2,0,1
21016,1124,3,4.5,5,37,1,2,0
2318,397,3,4.5,5,40,12,0,1
2232,1066,3,4.5,5,40,1,1,0
2496,2374,3,4.5,1,38,31,0,0
18,18,2,2.5,5,37,1,2,1
444,4,3,2.5,5,38,3,1,1
85,81,3,4.5,1,38,1,1,1
3960,90,3,4.0,5,37,15,2,0
7477,18,2,2.0,2,37,1,0,0
6431,166,3,5.0,5,37,10,2,1
31,7,3,3.5,1,38,1,1,1
785,52,3,4.0,5,37,1,1,0
88,12,2,4.0,5,25,12,2,1
115,20,3,4.5,5,37,1,1,0
5645,1563,3,4.5,5,40,9,0,0
169,46,3,4.0,5,40,1,2,1
13,3,2,2.5,1,38,11,1,1
18821,96,3,5.0,5,37,1,0,0
719,145,3,4.0,5,40,1,1,1
0,0,1,0.0,1,38,2,0,0
651,88,3,4.0,1,37,1,0,2
9,0,2,0.0,5,40,1,2,0
97,5,3,5.0,1,37,1,0,1
0,0,1,0.0,5,38,2,2,0
6,1,3,2.0,1,24,2,1,0
968,106,3,4.5,5,38,1,0,0
4371,1081,3,4.5,5,38,1,1,0
1580,66,3,4.5,5,37,11,1,1
149,14,3,4.0,5,37,10,1,0
6062,17,2,4.0,1,37,34,1,0
32020,192,3,4.0,5,38,1,0,0
2091,40,3,4.0,5,38,11,0,0
555,105,3,4.5,1,37,1,0,0
447,116,2,1.5,5,38,1,1,1
520,8,3,2.0,1,37,1,0,0
3987,72,3,5.0,1,37,13,1,0
11,0,2,0.0,1,38,2,0,0
29475,170,3,4.5,5,43,1,0,0
9876,3392,3,4.5,5,43,1,0,1
4547,1582,3,4.5,1,37,3,0,0
0,0,1,0.0,5,25,1,1,0
435,435,3,4.5,5,40,11,1,0
22,14,1,2.0,1,37,5,0,1
31,31,3,5.0,5,40,1,2,1
7486,26,3,4.0,5,37,6,1,0
173,1,3,5.0,5,37,11,0,0
34,34,3,4.5,1,38,2,0,1
1554,1386,3,4.5,5,38,11,1,1
109,12,3,4.5,5,38,1,0,0
17,6,3,4.0,5,39,11,2,1
2069,46,3,4.5,1,37,1,0,0
34,8,3,4.0,1,37,1,0,1
18037,924,3,4.5,5,38,1,1,0
9517,119,3,4.5,5,37,17,1,0
12,0,2,0.0,1,37,1,0,0
0,0,1,0.0,5,38,1,0,0
515,267,3,5.0,5,24,1,2,1
0,0,1,0.0,1,40,1,0,0
19,0,1,0.0,5,40,2,1,0
116,72,3,5.0,5,40,12,1,1
1,1,2,3.0,2,38,2,0,0
116,116,3,4.5,5,43,16,0,1
11,0,3,0.0,5,38,0,1,0
7429,761,3,5.0,5,37,13,2,0
1410,615,3,4.5,5,38,1,1,1
28216,1508,3,4.5,5,38,8,1,0
0,0,1,0.0,1,38,1,0,1
60,20,3,4.0,5,40,1,0,0
329,2,2,5.0,2,40,3,1,1
315,30,2,4.5,1,37,1,0,0
306,21,3,5.0,1,24,8,1,1
1773,70,3,4.5,5,37,11,0,0
0,0,1,0.0,1,38,2,0,0
265,12,3,4.5,5,40,5,2,0
153,8,3,4.5,1,37,13,1,1
0,0,1,0.0,1,38,1,0,0
539,28,3,4.5,5,37,1,0,0
392,2,3,5.0,1,37,12,2,0
76,30,2,3.0,5,37,1,2,0
83,26,2,3.5,1,37,2,0,0
1938,74,3,4.0,5,37,6,2,0
0,0,1,0.0,5,40,1,2,2
2277,23,3,4.5,5,38,1,2,1
1886,57,3,5.0,5,37,1,0,1
493,25,2,3.0,5,40,1,0,0
18,0,3,0.0,2,40,1,0,0
69,8,3,5.0,1,37,5,0,1
1047,36,3,4.5,5,38,17,1,0
0,0,1,0.0,1,37,1,0,0
39,4,3,5.0,5,37,1,0,1
42,11,2,4.5,2,38,7,2,1
53,0,2,0.0,1,37,1,0,1
106,0,2,0.0,1,38,5,0,1
87,6,3,4.0,5,37,6,2,0
171,18,3,4.5,5,38,1,2,1
235,4,3,4.0,5,25,6,2,1
33,1,2,4.0,1,24,1,1,1
23,1,3,5.0,1,38,2,0,0
1976,377,3,4.5,1,37,14,1,1
8596,263,3,4.5,5,37,15,2,0
33808,513,3,4.0,5,37,11,1,0
828,227,3,4.5,1,37,1,0,0
147,0,3,0.0,1,37,2,1,0
1094,170,3,4.5,5,38,5,0,1
28754,1656,3,4.0,5,40,1,0,0
7,0,3,0.0,1,37,1,0,0
6841,139,3,4.5,5,37,15,1,0
27750,27213,3,5.0,1,37,5,0,0
0,0,1,0.0,5,40,3,0,1
0,0,1,0.0,1,37,1,1,1
29,29,3,4.0,1,37,1,0,1
22444,148,3,4.5,5,37,46,1,0
1510,346,2,4.0,5,38,1,2,1
6379,46,3,4.5,5,25,11,1,0
23735,102,3,4.5,5,38,1,1,0
10159,933,3,5.0,5,38,1,1,0
1331,1331,3,4.5,5,37,8,2,1
0,0,1,0.0,1,37,1,0,0
1018,1,3,1.0,5,38,1,1,0
510,510,3,4.5,5,37,9,2,1
715,398,3,4.5,5,37,8,2,1
110,110,3,4.0,5,25,8,2,1
1187,10,3,4.5,1,37,2,1,1
1934,108,3,4.5,5,37,1,0,0
64,15,3,4.0,5,38,1,2,1
0,0,1,0.0,5,37,2,0,0
5,0,3,0.0,5,40,1,1,0
1,1,3,5.0,5,38,1,0,1
439,121,3,5.0,5,37,1,1,1
118,13,3,2.0,1,38,2,0,1
756,308,3,4.0,5,37,1,2,1
0,0,1,0.0,5,37,1,1,0
24,24,1,1.5,1,38,1,0,1
380,178,2,4.0,5,37,8,1,1
78412,11001,3,5.0,5,37,9,0,0
7527,228,3,5.0,5,38,10,0,0
899,260,3,4.5,5,37,5,2,0
100,100,2,3.5,5,43,1,1,1
2922,101,3,4.5,5,37,12,1,0
464,54,3,4.5,1,40,2,0,0
2523,455,3,4.5,5,37,12,2,2
1902,5,3,3.5,5,38,1,0,0
244,19,3,4.5,5,35,17,2,1
60,1,3,5.0,5,40,16,0,1
21347,1187,3,4.5,5,37,6,0,1
0,0,1,0.0,1,38,2,0,0
0,0,1,0.0,1,38,1,0,0
1,1,3,5.0,5,37,3,0,1
115,115,3,4.5,5,37,1,1,1
545,545,3,4.5,5,37,1,0,1
823,12,3,4.0,5,37,10,1,1
381,381,3,4.5,5,40,1,1,1
0,0,1,0.0,1,37,1,0,0
602,235,2,3.5,5,37,8,1,0
115,79,3,4.5,1,38,1,0,1
14,11,3,4.5,5,40,1,1,1
3093,22,3,4.5,5,38,6,1,1
277,2,3,3.5,5,37,11,1,0
10,0,2,0.0,1,38,2,0,0
24,0,2,0.0,1,38,4,1,0
71,13,2,3.5,5,38,5,1,0
144,109,2,3.0,5,40,1,0,0
11,5,2,3.5,1,37,6,0,1
4736,1519,3,5.0,1,38,1,0,0
92,29,3,4.5,5,43,1,0,1
26,26,2,3.0,5,40,3,1,0
6325,56,3,4.5,5,38,15,2,0
505,78,3,4.5,5,38,11,1,0
15,0,3,0.0,5,38,1,1,1
0,0,1,0.0,5,38,1,1,0
7,0,3,0.0,1,40,3,0,1
27,19,3,4.0,5,38,1,1,1
25,3,3,4.5,5,40,1,0,1
952,2,3,4.0,5,38,14,2,0
142,0,3,0.0,1,37,1,0,0
7,0,3,0.0,5,38,1,0,0
0,0,1,0.0,1,40,2,0,1
1619,212,3,4.0,5,40,6,0,0
2912,203,3,4.5,5,38,8,0,0
9152,0,3,0.0,1,37,1,0,0
1142,879,3,4.5,5,38,1,1,0
165,19,2,3.0,5,37,1,0,1
75,7,3,4.5,1,40,16,1,1
604,527,3,4.5,5,38,1,1,0
11977,92,3,4.0,1,37,1,0,0
20064,690,3,4.5,5,38,1,1,0
38424,1022,3,4.5,1,37,16,1,0
0,0,1,0.0,1,37,1,0,0
2901,744,3,5.0,1,37,12,0,0
6,0,3,0.0,5,40,1,1,0
0,0,1,0.0,1,38,2,0,0
1047,2,3,4.0,1,37,9,0,0
30,18,2,2.5,5,37,1,0,0
2,2,2,3.0,5,37,1,0,1
3594,14,3,4.0,5,38,22,1,0
1204,46,3,4.5,5,38,2,1,0
206,206,3,4.5,5,40,1,1,1
0,0,1,0.0,1,37,0,0,1
1395,229,3,4.5,1,38,1,0,0
546,137,3,3.5,2,37,33,1,0
2246,224,3,4.5,1,37,17,0,0
0,0,1,0.0,5,38,6,0,0
0,0,1,0.0,5,40,1,0,0
0,0,1,0.0,5,37,2,0,0
3571,1395,3,4.5,1,39,18,2,1
0,0,1,0.0,1,38,2,0,0
41,0,3,0.0,5,38,15,1,0
721,273,3,4.5,5,43,1,1,1
19,0,2,0.0,1,37,4,1,0
8,0,3,0.0,5,37,8,2,1
14673,7369,3,4.5,5,40,1,1,0
572,74,3,4.0,5,40,10,1,0
5,0,3,0.0,5,38,0,1,0
0,0,1,0.0,5,40,1,1,0
0,0,1,0.0,1,37,5,1,0
3180,28,3,4.5,5,38,14,1,0
353,18,2,4.0,1,37,3,0,0
0,0,1,0.0,5,38,1,1,0
4638,133,3,4.5,5,37,18,1,0
0,0,1,0.0,2,38,1,0,0
0,0,1,0.0,5,38,2,0,1
1010,272,3,4.5,5,38,10,2,1
1085,7,3,4.0,1,37,7,0,1
1014,279,3,4.5,1,37,11,0,1
454,63,3,3.5,1,37,1,2,1
0,0,1,0.0,1,38,13,0,1
392,23,3,4.5,1,38,22,0,0
114,0,3,0.0,5,40,7,1,1
2619,26,2,3.5,1,37,50,0,0
121,121,2,3.5,2,37,1,1,0
77,66,3,4.5,5,37,1,2,1
7197,296,3,4.5,5,38,1,0,0
3000,203,3,4.0,5,24,11,2,0
99,39,3,4.0,1,37,13,1,1
444,167,3,4.5,5,40,1,2,0
198,50,3,4.5,1,37,10,0,1
3375,672,3,4.0,5,38,1,2,0
398,0,2,0.0,1,37,1,0,0
199396,1131,3,4.5,5,38,5,2,0
37,1,1,2.0,1,37,1,0,0
11955,0,3,0.0,1,37,33,1,0
1364,843,3,4.5,5,37,1,0,1
2535,9,3,3.5,1,37,1,0,0
809,35,3,4.5,2,37,1,0,0
288,11,3,4.5,5,40,1,1,1
14,1,3,5.0,1,37,31,1,1
23,7,1,1.0,1,37,1,0,1
126,7,3,4.0,5,37,6,0,0
180,1,2,5.0,1,40,1,0,1
43,16,3,4.0,1,37,1,1,1
3232,3,3,3.5,1,40,33,0,0
8,6,3,3.5,1,43,5,0,1
2637,1127,3,4.5,5,37,10,1,1
3092,770,3,4.5,5,37,1,2,0
37,12,3,4.5,5,40,1,0,1
8557,1040,3,4.5,5,37,1,1,0
38,38,3,4.0,5,40,11,0,0
2092,625,3,5.0,1,37,12,0,0
271,107,3,4.5,5,38,1,1,1
20812,213,3,4.0,5,38,1,0,0
12124,961,3,4.5,5,37,10,2,0
3491,25,3,4.5,5,40,1,1,0
12,0,3,0.0,1,37,2,0,1
5,0,2,0.0,1,38,1,0,0
2224,2211,3,4.5,5,40,1,1,0
808,17,3,2.5,2,37,1,0,1
42,42,1,1.0,2,38,1,0,1
1689,140,3,4.5,5,38,11,1,0
66,1,3,5.0,2,37,3,1,0
0,0,1,0.0,5,40,0,1,0
1575,15,2,4.0,1,37,27,1,1
9,9,1,1.0,5,40,1,0,0
2523,0,3,0.0,5,38,1,1,0
134,1,3,1.0,1,37,2,0,1
0,0,1,0.0,1,43,16,0,0
79074,8442,3,5.0,5,38,1,0,0
1210,119,3,4.0,5,40,1,0,0
1425,136,3,4.5,5,38,12,1,0
0,0,1,0.0,1,37,3,1,0
0,0,1,0.0,1,38,1,0,0
180,28,3,3.5,1,37,1,1,0
604,9,2,3.5,1,37,1,1,0
330,5,2,1.0,1,37,1,0,0
70,22,3,4.0,1,38,1,1,1
30,17,2,3.0,1,38,1,1,1
262,92,3,4.0,5,37,10,2,1
3774,63,3,4.5,5,38,1,0,0
25683,186,3,4.5,1,37,1,0,0
1449,468,3,4.5,5,38,10,2,0
2288,74,3,5.0,5,37,11,1,0
71,8,3,2.5,1,37,1,0,1
790,13,1,3.5,1,38,1,0,0
0,0,1,0.0,1,37,34,0,0
201,101,3,4.0,5,38,24,1,0
176514,1310,3,4.0,5,38,1,0,0
192,14,2,3.5,5,37,1,2,1
1214,20,2,2.0,2,37,1,0,0
1428,15,3,4.0,5,38,14,1,0
191,74,3,4.5,5,40,1,1,0
21,10,2,3.0,5,38,1,2,1
111,3,3,4.5,5,38,1,1,0
1559,126,3,4.0,5,40,1,1,0
1,1,3,4.0,5,40,2,0,0
15,0,2,0.0,1,37,1,0,0
100,13,2,3.5,5,25,1,2,1
9,1,2,5.0,5,38,16,2,1
281,97,2,3.5,1,38,17,0,0
12779,3366,3,5.0,1,37,9,0,0
224,6,2,2.5,5,40,1,1,1
517,175,3,4.5,5,38,10,1,1
212,17,3,4.5,5,37,15,0,0
0,0,1,0.0,5,40,1,2,0
70,10,2,3.0,2,38,6,2,1
2088,44,3,4.5,5,38,1,2,0
124,39,3,4.0,5,38,9,2,1
94,26,3,4.0,1,38,20,1,1
99,8,3,4.0,5,40,16,0,1
0,0,1,0.0,1,38,1,0,0
2005,14,3,4.5,5,37,1,2,0
3874,71,3,4.0,5,38,11,1,0
35,0,3,0.0,1,37,1,0,0
0,0,1,0.0,2,40,24,0,1
733,15,3,4.5,5,38,1,1,0
377,8,3,5.0,5,37,6,0,0
1198,6,3,5.0,1,37,9,0,0
1,1,3,4.0,5,37,14,1,1
238,51,2,4.0,5,37,1,2,0
3173,113,3,4.5,1,37,1,1,0
0,0,1,0.0,5,43,1,1,1
0,0,1,0.0,1,37,3,1,0
3537,848,3,4.5,5,38,11,2,0
7,2,1,1.0,5,40,1,0,0
16,16,3,4.5,5,40,1,0,1
52,19,3,5.0,1,37,2,0,2
361,55,3,4.0,5,37,1,0,1
3,3,2,3.5,5,38,4,0,0
730,3,3,4.5,5,37,12,2,0
0,0,1,0.0,1,38,1,0,0
0,0,1,0.0,5,40,1,0,0
138,33,3,3.5,5,38,1,1,1
255,63,3,4.5,5,40,1,2,1
960,130,3,5.0,1,37,12,0,0
1666,11,3,4.0,5,37,1,1,0
14,2,2,5.0,5,38,31,1,1
16305,1327,3,4.5,5,37,10,1,0
49,15,2,4.5,1,40,17,1,1
8,0,3,0.0,1,40,1,0,0
181,1,3,5.0,5,40,1,2,1
53,43,3,4.5,5,43,16,0,1
392,111,3,4.0,5,43,1,2,0
141,34,3,4.0,1,38,58,1,1
173,9,3,3.5,1,38,58,2,1
200,103,3,4.5,5,38,1,2,1
4721,156,3,4.0,5,37,1,1,0
20621,6745,3,4.5,5,38,1,2,0
6051,173,3,4.5,5,37,12,1,0
227,6,3,5.0,2,37,6,0,0
1702,580,3,5.0,1,37,9,0,0
4,4,3,5.0,5,43,9,1,1
76,4,2,3.0,5,37,1,0,1
1,1,3,5.0,1,43,1,0,1
1354,153,3,4.5,5,38,11,0,0
1593,56,3,4.0,5,37,11,1,0
152,80,3,4.0,5,40,1,0,1
878,37,3,4.5,5,37,13,0,0
0,0,1,0.0,5,38,1,1,0
23015,1730,3,4.5,5,38,11,1,0
29,4,2,3.5,1,38,18,1,1
23,1,2,1.0,1,38,1,0,0
0,0,1,0.0,5,38,4,0,0
490,19,2,2.0,1,37,1,0,0
379,239,3,3.5,5,43,1,0,1
3250,25,3,4.0,5,37,21,1,0
32,32,3,4.5,5,37,1,1,1
278,32,3,5.0,5,40,1,1,1
4815,27,3,4.5,5,38,3,1,0
425,12,3,4.5,5,38,11,1,0
25,12,3,3.0,5,38,1,0,0
1105,149,3,4.0,5,38,1,1,0
23,1,3,1.0,5,38,32,1,1
352,35,3,4.0,5,25,1,2,0
26990,189,3,4.5,5,38,5,2,0
2737,1989,3,4.5,5,40,1,1,1
14,1,3,5.0,1,37,2,0,0
628,33,1,1.5,1,37,1,0,1
43,27,3,4.5,1,37,1,0,1
5469,2053,3,4.5,5,38,1,0,0
7072,150,3,4.5,5,37,10,1,0
148,8,3,4.0,5,37,14,0,0
105,13,2,2.0,2,37,1,1,0
0,0,1,0.0,1,37,1,0,0
91,2,3,5.0,1,38,2,0,0
1838,532,3,5.0,5,38,1,0,1
11,0,3,0.0,1,37,1,1,0
26,0,3,0.0,1,38,8,2,1
1235,113,3,4.5,5,38,33,1,0
497,112,3,4.5,5,37,16,0,1
54,17,3,4.5,5,37,1,2,0
33,3,2,2.5,1,37,10,0,1
448,11,1,2.0,1,13,1,0,1
4104,143,3,4.5,5,37,1,1,0
13,13,2,3.0,2,37,1,0,1
2554,508,3,4.5,5,40,16,0,0
3757,206,3,4.5,5,40,1,0,0
451,46,3,4.0,5,37,1,2,1
5717,557,3,5.0,5,40,1,0,0
0,0,1,0.0,5,43,1,1,1
11,1,2,1.0,5,40,1,0,1
8922,1196,3,4.5,5,38,3,0,0
0,0,1,0.0,5,37,2,0,0
1245,256,3,4.5,5,37,1,1,0
898,89,3,4.5,5,38,13,1,1
837,140,3,4.0,5,37,22,2,0
41,9,3,4.5,5,40,2,0,1
333,329,3,4.5,5,37,1,1,1
1050,615,3,4.5,2,37,6,2,0
2508,78,3,4.5,5,38,1,1,0
0,0,1,0.0,5,37,5,0,0
1984,13,2,5.0,5,37,1,1,0
1019,79,3,5.0,1,37,1,0,0
153,49,3,4.0,5,40,1,1,1
7075,31,3,4.0,5,38,1,1,0
110,0,3,0.0,1,37,4,0,1
0,0,1,0.0,5,43,1,1,0
0,0,1,0.0,5,37,1,0,0
1334,469,3,4.0,5,25,6,2,1
978,934,3,4.5,5,38,11,1,1
9289,1037,3,4.5,5,37,1,2,0
1,1,3,4.0,5,38,1,2,0
8394,414,3,4.5,5,37,45,2,0
1203,123,3,4.0,5,40,1,1,0
134,37,2,3.0,1,37,1,0,0
28,0,2,0.0,1,37,3,2,1
247809,217,3,4.5,2,37,13,1,0
11060,713,3,4.5,5,37,1,1,0
0,0,1,0.0,1,38,2,0,1
0,0,1,0.0,1,38,2,0,0
374,68,3,5.0,5,38,1,1,1
429,0,3,0.0,5,40,1,0,0
58,58,3,4.0,5,38,6,2,1
29886,103,3,4.5,5,38,12,1,0
66004,6514,3,4.5,5,37,12,2,0
7749,336,3,4.5,5,38,1,1,0
138,14,2,2.5,1,37,1,0,0
256,225,3,4.0,5,40,1,1,1
763,763,3,4.5,5,40,1,1,1
1079,216,2,4.0,5,40,1,1,1
23298,468,3,4.0,5,38,1,1,0
958,757,3,4.5,5,40,1,1,1
806,806,3,4.5,5,40,1,1,1
0,0,1,0.0,1,37,5,0,0
26,7,3,5.0,5,38,2,1,1
355,5,2,2.0,1,25,0,0,0
63,0,3,0.0,5,37,6,1,0
138,82,2,2.0,1,37,1,0,1
304,114,3,4.5,5,37,1,0,0
207,149,3,5.0,1,37,1,0,1
82,82,3,4.5,1,37,1,0,1
1546,99,3,4.5,5,37,4,1,0
275,0,3,0.0,1,37,1,0,0
0,0,1,0.0,5,40,2,0,0
0,0,1,0.0,5,38,1,0,0
1,1,3,5.0,2,37,1,1,0
1252,29,3,4.0,5,37,4,1,0
453,1,3,5.0,5,37,8,1,0
6479,2263,3,4.5,5,40,2,0,0
0,0,1,0.0,1,37,2,1,0
12,0,3,0.0,5,40,1,1,1
367,16,2,4.5,2,37,1,0,0
1506,287,2,3.0,1,37,1,0,0
105,52,3,5.0,1,37,1,0,1
309,303,3,4.0,5,38,1,0,1
7907,47,3,5.0,1,11,1,1,0
5753,1991,3,4.0,5,38,1,1,0
1324,10,3,4.0,5,38,2,1,0
114,0,3,0.0,2,37,2,0,1
3742,236,3,4.5,5,37,1,2,1
0,0,1,0.0,5,40,1,1,0
7,0,3,0.0,5,40,1,1,0
10278,873,3,4.5,5,43,2,0,0
1465,45,3,4.5,5,38,5,1,0
0,0,1,0.0,1,38,1,1,0
1,1,3,5.0,1,37,2,0,0
648,330,3,4.5,5,40,1,2,1
346,23,3,3.0,2,37,1,0,0
263,53,3,4.0,5,38,11,1,0
225,37,3,4.5,5,37,1,2,1
854,44,3,5.0,5,37,1,2,0
4260,4,2,5.0,5,38,45,0,0
252,1,3,5.0,1,37,5,0,0
1249,306,3,4.5,1,37,11,0,1
37,7,3,4.5,1,38,1,1,1
5,5,3,4.5,1,40,1,1,1
199,199,3,4.0,5,38,1,1,0
0,0,1,0.0,5,38,2,0,0
5805,560,3,5.0,5,38,7,1,0
118,26,3,4.5,5,40,13,0,1
19,1,2,5.0,5,38,1,1,1
2436,629,3,5.0,1,37,1,0,0
15,4,2,3.0,1,24,1,0,1
0,0,1,0.0,1,37,3,0,1
22,4,2,2.0,1,38,1,2,1
142,30,2,3.5,1,24,1,2,1
0,0,1,0.0,1,38,1,1,2
0,0,1,0.0,5,40,2,2,1
2,2,2,3.5,5,40,1,0,0
20,20,3,4.0,5,35,1,1,1
0,0,1,0.0,5,40,9,1,1
1460,7,3,4.5,5,38,21,2,0
795,43,3,4.5,5,38,10,1,0
891,7,3,4.5,1,37,11,0,0
17489,729,3,5.0,1,37,1,0,0
49,22,3,4.5,1,37,1,0,1
44,7,2,3.5,1,38,3,1,1
816,339,3,4.5,5,38,1,1,1
58738,2560,3,5.0,5,38,1,1,0
455,27,3,3.5,5,37,1,0,0
1655,91,3,4.5,1,37,1,1,0
285,2,3,3.5,5,38,4,2,0
0,0,1,0.0,5,40,1,0,0
0,0,1,0.0,5,40,2,0,0
0,0,1,0.0,5,40,2,0,0
1752,886,3,4.0,5,37,8,2,1
47,7,2,3.5,1,37,1,2,1
7109,48,2,3.0,1,37,1,1,0
41036,500,3,4.5,5,37,10,1,0
1296,441,3,4.0,5,35,1,2,0
52,1,3,5.0,5,24,12,1,0
58,3,3,4.0,5,38,1,0,1
485,18,3,4.5,1,37,10,0,0
1112,1035,3,4.0,5,40,1,1,1
1,1,3,5.0,1,38,1,0,1
655,9,3,2.0,1,37,1,0,0
2213,58,3,3.5,1,37,7,0,1
9,9,3,4.5,5,24,4,2,1
4,4,2,3.0,5,38,4,2,1
73,57,3,3.5,2,25,1,2,1
110,110,3,4.0,5,37,1,1,1
